"sep=,"
file,signature,ND
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hdr_histogram/hdr_atomic.h.xml,defined(_MSC_VER),2
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hdr_histogram/hdr_atomic.h.xml,defined(__ATOMIC_SEQ_CST),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hdr_histogram/hdr_atomic.h.xml,defined(__x86_64__),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hdr_histogram/hdr_atomic.h.xml,!(defined(_MSC_VER)) && !(defined(__ATOMIC_SEQ_CST)) && !(defined(__x86_64__)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hdr_histogram/hdr_histogram.c.xml,defined(_MSC_VER),2
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hdr_histogram/hdr_histogram.c.xml,defined(_MSC_VER),2
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hdr_histogram/hdr_histogram.c.xml,!(defined(_MSC_VER)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hdr_histogram/hdr_histogram.c.xml,defined(_MSC_VER),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hdr_histogram/hdr_histogram.c.xml,defined(_MSC_VER),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hdr_histogram/hdr_histogram.h.xml,defined(__cplusplus),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hdr_histogram/hdr_histogram.h.xml,defined(__cplusplus),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/adapters/libev.h.xml,EV_MULTIPLICITY,1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/adapters/libev.h.xml,EV_MULTIPLICITY,1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/adapters/libev.h.xml,EV_MULTIPLICITY,1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/adapters/libev.h.xml,!(EV_MULTIPLICITY),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/alloc.c.xml,defined(_WIN32),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/alloc.h.xml,defined(__cplusplus),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/alloc.h.xml,!defined(_WIN32),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/alloc.h.xml,!(!defined(_WIN32)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/alloc.h.xml,defined(__cplusplus),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/async.c.xml,!defined(_MSC_VER),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/async.h.xml,defined(__cplusplus),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/async.h.xml,defined(__cplusplus),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/examples/example-ivykis.c.xml,!defined(_WIN32),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/examples/example-libev.c.xml,!defined(_WIN32),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/examples/example-libevent-ssl.c.xml,!defined(_WIN32),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/examples/example-libevent.c.xml,!defined(_WIN32),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/examples/example-libuv.c.xml,!defined(_WIN32),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/fmacros.h.xml,defined(__APPLE__) && defined(__MACH__),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/hiredis.h.xml,!defined(_MSC_VER),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/hiredis.h.xml,!(!defined(_MSC_VER)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/hiredis.h.xml,defined(__cplusplus),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/hiredis.h.xml,!defined(_WIN32),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/hiredis.h.xml,!(!defined(_WIN32)),2
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/hiredis.h.xml,defined(__cplusplus),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/hiredis_ssl.h.xml,defined(__cplusplus),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/hiredis_ssl.h.xml,defined(__cplusplus),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/net.c.xml,!defined(_WIN32),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/net.c.xml,!(!defined(_WIN32)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/net.c.xml,defined(__APPLE__) && defined(__MACH__),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/net.c.xml,!(defined(__APPLE__) && defined(__MACH__)),2
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/net.c.xml,!defined(_WIN32),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/net.c.xml,!(!defined(_WIN32)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/read.c.xml,!defined(_MSC_VER),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/read.h.xml,defined(__cplusplus),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/read.h.xml,defined(__cplusplus),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/sds.c.xml,defined(HI_SDS_TEST_MAIN),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/sds.c.xml,defined(HI_SDS_TEST_MAIN),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/sds.h.xml,defined(_MSC_VER),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/sds.h.xml,defined(__GNUC__),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/sds.h.xml,!(defined(__GNUC__)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/sds.h.xml,defined(REDIS_TEST),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/sockcompat.c.xml,defined(_WIN32),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/sockcompat.h.xml,!defined(_WIN32),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/sockcompat.h.xml,!(!defined(_WIN32)),2
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/ssl.c.xml,defined(_WIN32),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/ssl.c.xml,!(defined(_WIN32)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/ssl.c.xml,OPENSSL_VERSION_NUMBER < 0x10100000L,1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/ssl.c.xml,defined(HIREDIS_USE_CRYPTO_LOCKS),2
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/ssl.c.xml,defined(HIREDIS_USE_CRYPTO_LOCKS),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/test.c.xml,!defined(_WIN32),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/test.c.xml,defined(HIREDIS_TEST_SSL),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/test.c.xml,defined(HIREDIS_TEST_SSL),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/test.c.xml,!defined(_MSC_VER),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/test.c.xml,!(!defined(_MSC_VER)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/test.c.xml,defined(NDEBUG),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/test.c.xml,defined(HIREDIS_TEST_SSL),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/test.c.xml,!(defined(HIREDIS_TEST_SSL)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/test.c.xml,LLONG_MAX > SIZE_MAX,1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/test.c.xml,!defined(_WIN32),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/test.c.xml,!defined(_WIN32),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/test.c.xml,!(!defined(_WIN32)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/test.c.xml,!defined(_WIN32),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/test.c.xml,!defined(_WIN32),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/test.c.xml,!(!defined(_WIN32)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/test.c.xml,defined(HIREDIS_TEST_SSL),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/test.c.xml,!defined(_WIN32),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/test.c.xml,!(!defined(_WIN32)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/test.c.xml,defined(HIREDIS_TEST_SSL),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/win32.h.xml,defined(_MSC_VER),2
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/hiredis/win32.h.xml,defined(_WIN32),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/arena_externs.h.xml,defined(JEMALLOC_JET),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/arena_stats.h.xml,defined(JEMALLOC_ATOMIC_U64),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/arena_stats.h.xml,!(defined(JEMALLOC_ATOMIC_U64)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/arena_stats.h.xml,!defined(JEMALLOC_ATOMIC_U64),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/arena_stats.h.xml,!defined(JEMALLOC_ATOMIC_U64),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/arena_stats.h.xml,!defined(JEMALLOC_ATOMIC_U64),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/arena_stats.h.xml,!defined(JEMALLOC_ATOMIC_U64),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/arena_stats.h.xml,defined(JEMALLOC_ATOMIC_U64),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/arena_stats.h.xml,!(defined(JEMALLOC_ATOMIC_U64)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/arena_stats.h.xml,defined(JEMALLOC_ATOMIC_U64),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/arena_stats.h.xml,!(defined(JEMALLOC_ATOMIC_U64)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/arena_stats.h.xml,defined(JEMALLOC_ATOMIC_U64),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/arena_stats.h.xml,!(defined(JEMALLOC_ATOMIC_U64)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/arena_stats.h.xml,defined(JEMALLOC_ATOMIC_U64),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/arena_stats.h.xml,!(defined(JEMALLOC_ATOMIC_U64)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/arena_stats.h.xml,defined(JEMALLOC_ATOMIC_U64),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/arena_stats.h.xml,!(defined(JEMALLOC_ATOMIC_U64)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/arena_stats.h.xml,defined(JEMALLOC_ATOMIC_U64),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/arena_stats.h.xml,!(defined(JEMALLOC_ATOMIC_U64)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/arena_stats.h.xml,defined(JEMALLOC_ATOMIC_U64),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/arena_stats.h.xml,!(defined(JEMALLOC_ATOMIC_U64)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/assert.h.xml,!defined(assert),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/assert.h.xml,!defined(not_reached),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/assert.h.xml,!defined(not_implemented),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/assert.h.xml,!defined(assert_not_implemented),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/assert.h.xml,!defined(cassert),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/atomic.h.xml,defined(JEMALLOC_GCC_ATOMIC_ATOMICS),2
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/atomic.h.xml,defined(JEMALLOC_GCC_SYNC_ATOMICS),2
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/atomic.h.xml,defined(_MSC_VER),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/atomic.h.xml,defined(JEMALLOC_C11_ATOMICS),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/atomic.h.xml,!(defined(JEMALLOC_GCC_ATOMIC_ATOMICS)) && !(defined(JEMALLOC_GCC_SYNC_ATOMICS)) && !(defined(_MSC_VER)) && !(defined(JEMALLOC_C11_ATOMICS)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/atomic.h.xml,(LG_SIZEOF_PTR == 3 || LG_SIZEOF_INT == 3),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/atomic.h.xml,defined(JEMALLOC_ATOMIC_U64),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/atomic_gcc_sync.h.xml,defined(__i386__) || defined(__x86_64__),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/atomic_gcc_sync.h.xml,defined(__ppc64__),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/atomic_gcc_sync.h.xml,defined(__ppc__),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/atomic_gcc_sync.h.xml,defined(__sparc__) && defined(__arch64__),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/atomic_gcc_sync.h.xml,!(defined(__i386__) || defined(__x86_64__)) && !(defined(__ppc64__)) && !(defined(__ppc__)) && !(defined(__sparc__) && defined(__arch64__)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/atomic_gcc_sync.h.xml,defined(__i386__) || defined(__x86_64__) || (defined(__sparc__) && defined(__arch64__)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/atomic_gcc_sync.h.xml,!(defined(__i386__) || defined(__x86_64__) || (defined(__sparc__) && defined(__arch64__))),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/atomic_gcc_sync.h.xml,defined(__i386__) || defined(__x86_64__) || (defined(__sparc__) && defined(__arch64__)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/atomic_gcc_sync.h.xml,!(defined(__i386__) || defined(__x86_64__) || (defined(__sparc__) && defined(__arch64__))),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/atomic_msvc.h.xml,defined(_M_ARM) || defined(_M_ARM64),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/atomic_msvc.h.xml,defined(_M_IX86) || defined (_M_X64),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/atomic_msvc.h.xml,!(defined(_M_ARM) || defined(_M_ARM64)) && !(defined(_M_IX86) || defined (_M_X64)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/background_thread_externs.h.xml,defined(JEMALLOC_PTHREAD_CREATE_WRAPPER),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/background_thread_structs.h.xml,defined(JEMALLOC_BACKGROUND_THREAD) || defined(JEMALLOC_LAZY_LOCK),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/background_thread_structs.h.xml,defined(JEMALLOC_BACKGROUND_THREAD),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/bit_util.h.xml,!defined(JEMALLOC_INTERNAL_FFSLL) || !defined(JEMALLOC_INTERNAL_FFSL) || !defined(JEMALLOC_INTERNAL_FFS),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/bit_util.h.xml,defined(JEMALLOC_INTERNAL_POPCOUNTL),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/bit_util.h.xml,LG_SIZEOF_PTR == LG_SIZEOF_INT,1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/bit_util.h.xml,LG_SIZEOF_PTR == LG_SIZEOF_LONG,1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/bit_util.h.xml,LG_SIZEOF_PTR == LG_SIZEOF_LONG_LONG,1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/bit_util.h.xml,!(LG_SIZEOF_PTR == LG_SIZEOF_INT) && !(LG_SIZEOF_PTR == LG_SIZEOF_LONG) && !(LG_SIZEOF_PTR == LG_SIZEOF_LONG_LONG),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/bit_util.h.xml,LG_SIZEOF_LONG == 3,1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/bit_util.h.xml,LG_SIZEOF_LONG_LONG == 3,1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/bit_util.h.xml,!(LG_SIZEOF_LONG == 3) && !(LG_SIZEOF_LONG_LONG == 3),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/bit_util.h.xml,LG_SIZEOF_INT == 2,1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/bit_util.h.xml,!(LG_SIZEOF_INT == 2),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/bit_util.h.xml,(defined(__amd64__) || defined(__x86_64__) || defined(JEMALLOC_HAVE_BUILTIN_CLZ)),2
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/bit_util.h.xml,!((defined(__amd64__) || defined(__x86_64__) || defined(JEMALLOC_HAVE_BUILTIN_CLZ))),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/bit_util.h.xml,((defined(__i386__) || defined(JEMALLOC_HAVE_BUILTIN_CLZ)) && (!defined(__s390__))),2
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/bit_util.h.xml,!(((defined(__i386__) || defined(JEMALLOC_HAVE_BUILTIN_CLZ)) && (!defined(__s390__)))),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/bit_util.h.xml,(LG_SIZEOF_PTR == 3),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/bit_util.h.xml,!((LG_SIZEOF_PTR == 3)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/bit_util.h.xml,(defined(__i386__) || defined(__amd64__) || defined(__x86_64__)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/bit_util.h.xml,(defined(_MSC_VER)),2
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/bit_util.h.xml,(defined(JEMALLOC_HAVE_BUILTIN_CLZ)),2
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/bit_util.h.xml,!((defined(__i386__) || defined(__amd64__) || defined(__x86_64__))) && !((defined(_MSC_VER))) && !((defined(JEMALLOC_HAVE_BUILTIN_CLZ))),2
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/bit_util.h.xml,LG_SIZEOF_PTR == 2,1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/bit_util.h.xml,!(LG_SIZEOF_PTR == 2),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/bitmap.h.xml,LG_SLAB_MAXREGS > LG_CEIL(SC_NSIZES),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/bitmap.h.xml,!(LG_SLAB_MAXREGS > LG_CEIL(SC_NSIZES)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/bitmap.h.xml,LG_BITMAP_MAXBITS - LG_BITMAP_GROUP_NBITS > 3,1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/bitmap.h.xml,defined(BITMAP_USE_TREE),2
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/bitmap.h.xml,!(defined(BITMAP_USE_TREE)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/bitmap.h.xml,defined(BITMAP_USE_TREE),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/bitmap.h.xml,!(defined(BITMAP_USE_TREE)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/bitmap.h.xml,defined(BITMAP_USE_TREE),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/bitmap.h.xml,!(defined(BITMAP_USE_TREE)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/bitmap.h.xml,defined(BITMAP_USE_TREE),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/bitmap.h.xml,defined(BITMAP_USE_TREE),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/bitmap.h.xml,!(defined(BITMAP_USE_TREE)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/bitmap.h.xml,defined(BITMAP_USE_TREE),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/bitmap.h.xml,!(defined(BITMAP_USE_TREE)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/bitmap.h.xml,defined(BITMAP_USE_TREE),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/ckh.h.xml,defined(CKH_COUNT),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/div.h.xml,defined(JEMALLOC_DEBUG),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/div.h.xml,defined(JEMALLOC_DEBUG),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/extent_externs.h.xml,defined(JEMALLOC_JET),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/hash.h.xml,(LG_SIZEOF_PTR == 3 && !defined(JEMALLOC_BIG_ENDIAN)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/hash.h.xml,!((LG_SIZEOF_PTR == 3 && !defined(JEMALLOC_BIG_ENDIAN))),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/jemalloc_internal_decls.h.xml,defined(_WIN32),3
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/jemalloc_internal_decls.h.xml,!(defined(_WIN32)),3
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/jemalloc_internal_decls.h.xml,!defined(SIZE_T_MAX),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/jemalloc_internal_decls.h.xml,!defined(SSIZE_MAX),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/jemalloc_internal_decls.h.xml,!defined(offsetof),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/jemalloc_internal_decls.h.xml,defined(_MSC_VER),2
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/jemalloc_internal_decls.h.xml,!(defined(_MSC_VER)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/jemalloc_internal_inlines_a.h.xml,defined(_WIN32),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/jemalloc_internal_inlines_a.h.xml,defined(JEMALLOC_HAVE_SCHED_GETCPU),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/jemalloc_internal_inlines_a.h.xml,!(defined(_WIN32)) && !(defined(JEMALLOC_HAVE_SCHED_GETCPU)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/jemalloc_internal_macros.h.xml,defined(JEMALLOC_DEBUG),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/jemalloc_internal_macros.h.xml,!(defined(JEMALLOC_DEBUG)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/jemalloc_internal_macros.h.xml,defined(_MSC_VER),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/jemalloc_internal_macros.h.xml,!defined(__DECONST),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/include/jemalloc/internal/jemalloc_internal_macros.h.xml,!defined(JEMALLOC_HAS_RESTRICT) || defined(__cplusplus),1
