"sep=,"
FILENAME,LOC,NOFC,LOF,ANDAVG,ANDSTDEV,SDEGMEAN,SDEGSTD,TDEGMEAN,TDEGSTD,HOM,HET,HOHE,GRANGL,GRANFL,GRANBL,GRANSL,GRANEL,GRANML,GRANERR,NDMAX,NOFPFCMEAN,NOFPFCSTD
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/sh/expand.c.xml,1264,1,1,1.5,0.7071067811865476,,,,,,,,2,0,0,0,0,0,0,2,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/sh/expand.h.xml,21,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/sh/histedit.c.xml,543,2,515,1.3333333333333333,0.5773502691896257,,,,,,,,4,0,0,0,0,0,0,2,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/sh/input.c.xml,355,2,31,1.2,0.44721359549995804,,,,,,,,3,0,0,0,0,0,2,2,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/sh/input.h.xml,21,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/sh/jobs.c.xml,1323,2,283,1.037037037037037,0.19245008972987515,,,,,,,,9,1,0,0,0,0,19,2,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/sh/jobs.h.xml,26,1,1,1.0,0,,,,,,,,1,0,0,0,0,0,0,1,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/sh/mail.c.xml,68,2,15,1.3333333333333333,0.5773502691896257,,,,,,,,2,0,0,0,0,0,2,2,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/sh/mail.h.xml,2,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/sh/main.c.xml,253,3,9,1.1666666666666667,0.408248290463863,,,,,,,,4,0,0,0,0,0,2,2,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/sh/main.h.xml,5,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/sh/memalloc.c.xml,217,1,1,1.5,0.7071067811865476,,,,,,,,2,0,0,0,0,0,0,2,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/sh/memalloc.h.xml,38,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/sh/miscbltin.c.xml,465,16,16,1.0588235294117647,0.24253562503633308,,,,,,,,2,15,0,0,0,0,0,2,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/sh/mknodes.c.xml,368,1,5,1.6666666666666667,0.5773502691896257,,,,,,,,3,0,0,0,0,0,0,2,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/sh/mksyntax.c.xml,226,1,5,1.6666666666666667,0.5773502691896257,,,,,,,,3,0,0,0,0,0,0,2,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/sh/myhistedit.h.xml,11,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/sh/mystring.c.xml,36,1,1,1.5,0.7071067811865476,,,,,,,,2,0,0,0,0,0,0,2,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/sh/mystring.h.xml,5,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/sh/options.c.xml,432,2,3,1.25,0.5,,,,,,,,3,0,0,0,0,0,1,2,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/sh/options.h.xml,75,1,26,1.0,0,,,,,,,,1,0,0,0,0,0,0,1,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/sh/output.c.xml,272,1,1,1.5,0.7071067811865476,,,,,,,,2,0,0,0,0,0,0,2,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/sh/output.h.xml,44,1,41,1.0,0,,,,,,,,1,0,0,0,0,0,0,1,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/sh/parser.c.xml,1789,3,8,1.1666666666666667,0.408248290463863,,,,,,,,3,0,0,0,0,0,3,2,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/sh/parser.h.xml,36,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/sh/redir.c.xml,258,1,1,1.5,0.7071067811865476,,,,,,,,2,0,0,0,0,0,0,2,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/sh/redir.h.xml,8,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/sh/shell.h.xml,15,1,2,1.0,0,,,,,,,,2,0,0,0,0,0,0,1,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/sh/show.c.xml,330,3,305,1.6,0.5477225575051661,,,,,,,,5,0,0,0,0,0,2,2,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/sh/show.h.xml,10,1,6,1.0,0,,,,,,,,1,0,0,0,0,0,0,1,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/sh/trap.c.xml,382,4,11,1.1428571428571428,0.3779644730092273,,,,,,,,3,0,0,0,0,0,4,2,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/sh/trap.h.xml,14,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/sh/var.c.xml,705,3,9,1.1428571428571428,0.3779644730092273,,,,,,,,5,2,0,0,0,0,0,2,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/sh/var.h.xml,71,1,4,1.0,0.0,,,,,,,,2,0,0,0,0,0,0,1,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/sleep/sleep.c.xml,63,1,5,1.6666666666666667,0.5773502691896257,,,,,,,,3,0,0,0,0,0,0,2,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/stty/cchar.c.xml,90,1,1,1.5,0.7071067811865476,,,,,,,,2,0,0,0,0,0,0,2,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/stty/extern.h.xml,13,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
